2022-07-20 09:44:35.946 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear EntityHelper entityTableMap cache.
2022-07-20 09:44:36.540 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2022-07-20 09:44:36.555 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-07-20 09:44:36.555 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2022-07-20 09:44:36.555 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-07-20 09:44:36.665 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2022-07-20 09:44:36.665 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'restartEndpoint' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'serviceRegistryEndpoint' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2022-07-20 09:44:36.680 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2022-07-20 09:44:36.696 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'restartEndpoint': registering with JMX server as MBean [org.springframework.cloud.context.restart:name=restartEndpoint,type=RestartEndpoint]
2022-07-20 09:44:36.711 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'serviceRegistryEndpoint': registering with JMX server as MBean [org.springframework.cloud.client.serviceregistry.endpoint:name=serviceRegistryEndpoint,type=ServiceRegistryEndpoint]
2022-07-20 09:44:36.727 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2022-07-20 09:44:36.743 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=2c104774,type=ConfigurationPropertiesRebinder]
2022-07-20 09:44:36.743 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2022-07-20 09:44:36.758 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2022-07-20 09:44:36.758 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Registering beans for JMX exposure on startup
2022-07-20 09:44:38.274 [main] INFO  io.undertow.servlet - jolokia: No access restrictor found, access to any MBean is allowed
2022-07-20 09:44:38.289 [main] INFO  io.undertow.servlet - jolokia: jolokia:type=Config is already registered. Adding it with jolokia:type=Config,uuid=b3bcc3f2-0348-48ec-be1c-9923d9ef7175, but you should revise your setup in order to either use a qualifier or ensure, that only a single agent gets registered (otherwise history functionality might not work)
2022-07-20 09:44:38.289 [main] INFO  io.undertow.servlet - jolokia: Cannot register (legacy) MBean handler for config store with name jmx4perl:type=Config since it already exists. This is the case if another agent has been already started within the same JVM. The registration is skipped.
2022-07-20 09:44:38.289 [main] INFO  io.undertow.servlet - jolokia: Jolokia Discovery MBean registration is skipped because there is already one registered.
2022-07-20 09:44:38.383 [main] INFO  o.s.context.support.DefaultLifecycleProcessor - Starting beans in phase 0
2022-07-20 09:44:38.383 [main] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2022-07-20 09:44:38.430 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2022-07-20 09:44:40.164 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2022-07-20 09:44:40.164 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2022-07-20 09:44:40.289 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2022-07-20 09:44:40.289 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2022-07-20 09:44:40.539 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2022-07-20 09:44:41.742 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2022-07-20 09:44:42.210 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2022-07-20 09:44:42.210 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2022-07-20 09:44:42.210 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-07-20 09:44:42.210 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1658281482210 with initial instances count: 0
2022-07-20 09:44:42.226 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application spring-cloud-data-v1 with eureka with status UP
2022-07-20 09:44:42.241 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1658281482241, current=UP, previous=STARTING]
